Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Family_Size,Income_PerCap,Total_Spent,Prop_Spending_Income_pc,Total_Puchases,Avg_Ticket,Age,Dt_Customer_InDays,Lives_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
4,65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,4,16433.75,395,0.0240359017266296,19,20.79,49,496,0,0,0,0,1,0
5,86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,0,1,2,43418.0,557,0.0128287806900363,23,24.22,39,45,0,0,1,0,0,0
5,4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,4,1005.75,9,0.0089485458612975,15,0.6,51,694,0,0,1,0,0,0
3,30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,2,15046.5,69,0.0045857840693849,6,11.5,24,344,0,0,1,0,0,0
5,57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,3,19235.0,486,0.0252664413828957,18,27.0,48,531,0,0,1,0,0,0
3,25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,2,12504.0,34,0.0027191298784388,6,5.67,26,553,1,0,0,1,0,0
2,83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,1,1,83257.0,1365,0.016395017836338,28,48.75,19,51,1,0,0,1,0,0
3,22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,3,7426.67,13,0.0017504480473752,4,3.25,39,294,0,0,0,0,1,0
5,72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,2,36079.5,1401,0.0388309150625701,21,66.71,36,92,0,0,1,0,0,0
3,64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,1,2,32130.0,1574,0.0489884842826019,14,112.43,53,166,0,0,0,0,1,0
5,82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,1,1,82733.0,1323,0.0159912006091885,20,66.15,30,408,1,0,0,1,0,0
4,74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,0,2,37145.0,1217,0.0327634944137838,32,38.03,43,379,1,1,0,0,0,0
4,58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,4,14554.25,103,0.0070769706443135,7,14.71,63,111,1,0,0,1,0,0
4,21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,2,10512.0,84,0.0079908675799086,7,12.0,38,340,0,0,0,0,1,0
5,70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,2,35058.0,1536,0.0438131097039192,23,66.78,42,181,0,0,1,0,0,0
3,54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,3,18002.0,581,0.0322741917564715,18,32.28,29,51,0,0,0,0,1,0
5,69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,3,23021.0,928,0.0403110203727031,14,66.29,48,101,0,0,1,0,0,0
2,11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,1,11448.0,14,0.0012229210342417,4,3.5,39,504,1,1,0,0,0,0
3,61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,2,30912.5,424,0.0137161342498989,15,28.27,35,374,1,0,0,1,0,0
3,70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,3,23628.67,960,0.0406286092276882,14,68.57,43,442,0,0,1,0,0,0
3,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,1,2,34554.5,1555,0.0450013746400613,20,77.75,32,103,0,0,1,0,0,0
3,60208.0,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,3,20069.33,656,0.0326866915836253,29,22.62,41,70,1,0,0,0,0,1
4,32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,4,8222.25,55,0.0066891665906534,9,6.11,46,404,0,0,0,0,1,0
3,34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,2,17369.0,20,0.0011514767689561,5,4.0,30,651,1,0,0,1,0,0
4,30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,3,10179.33,367,0.0360534534198223,17,21.59,43,64,0,0,0,0,1,0
2,82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,2,41163.0,2257,0.0548307946456769,22,102.59,37,589,0,0,0,0,1,0
5,26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,2,13321.0,42,0.0031529164477141,7,6.0,47,580,1,1,0,0,0,0
3,69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,2,34966.0,1049,0.0300005719842132,26,40.35,50,318,1,1,0,0,0,0
3,44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,3,14834.33,48,0.0032357376436954,7,6.86,42,626,1,0,0,1,0,0
5,60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,2,30100.0,685,0.0227574750830564,25,27.4,66,157,1,0,0,1,0,0
3,49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,2,24819.0,39,0.0015713767677988,5,7.8,62,629,1,1,0,0,0,0
2,23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,1,23830.0,43,0.0018044481745698,5,8.6,27,558,1,0,0,1,0,0
4,33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,1,1,33051.0,835,0.0252639859610904,21,39.76,55,18,1,0,0,0,0,1
3,72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,2,36452.5,1515,0.0415609354639599,20,75.75,56,541,0,0,1,0,0,0
5,69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,3,23234.0,1039,0.0447189463716966,26,39.96,63,205,0,0,0,0,1,0
3,70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,2,35150.0,1596,0.0454054054054054,26,61.38,39,351,1,1,0,0,0,0
5,70643.0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,1,2,35321.5,1828,0.0517531814900273,18,101.56,30,78,0,0,1,0,0,0
5,30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,0,1,3,10132.0,34,0.0033557046979865,6,5.67,45,640,0,0,1,0,0,0
5,50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,2,25308.0,149,0.0058874664137822,10,14.9,46,628,1,1,0,0,0,0
4,62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,0,2,31386.0,946,0.0301408271203721,23,41.13,45,294,1,0,0,1,0,0
5,30298.0,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,1,30298.0,28,0.0009241534094659,6,4.67,29,659,1,0,0,1,0,0
3,52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,2,26206.5,450,0.017171312460649,17,26.47,30,97,1,0,0,1,0,0
5,44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,4,11038.75,46,0.0041671384894122,5,9.2,57,539,0,0,1,0,0,0
5,86979.0,0,0,67,584,100,835,65,83,35,1,5,5,5,2,0,1,1,86979.0,1702,0.0195679416870738,16,106.38,43,466,1,1,0,0,0,0
3,76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,4,19133.0,820,0.0428578895102702,25,32.8,39,407,0,0,0,0,1,0
3,42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,0,0,3,14027.0,382,0.0272331931275397,15,25.47,32,212,0,0,1,0,0,0
5,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,2,33773.0,2126,0.0629496935421786,20,106.3,26,33,0,0,1,0,0,0
4,88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,0,0,2,44210.0,2069,0.0467993666591268,20,103.45,25,642,0,0,0,0,1,0
3,31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,3,10386.0,72,0.0069324090121317,7,10.29,29,182,0,0,1,0,0,0
3,61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,0,2,30835.5,732,0.0237388724035608,28,26.14,46,674,1,1,0,0,0,0
3,69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,1,69719.0,801,0.0114889771798218,11,72.82,40,666,1,0,0,1,0,0
3,49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,2,24580.0,236,0.0096013018714401,12,19.67,65,448,1,1,0,0,0,0
1,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,0,0,3,8294.0,80,0.0096455268869061,5,16.0,36,42,0,0,0,0,1,0
5,90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,90933.0,1685,0.0185301265767103,15,112.33,60,610,1,0,0,1,0,0
5,113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,1,113734.0,277,0.0024355074120315,27,10.26,69,668,1,0,0,1,0,0
5,59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,3,19764.0,507,0.02565270188221,18,28.17,64,319,0,0,0,0,1,0
5,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,4,11439.75,68,0.005944185843222,7,9.71,50,209,0,0,1,0,0,0
3,22148.0,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,1,22148.0,49,0.0022123893805309,5,9.8,31,623,1,0,0,1,0,0
4,73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,2,36697.5,397,0.0108181756250425,15,26.47,27,597,0,0,1,0,0,0
3,29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,2,14909.5,39,0.0026157818840336,9,4.33,43,452,1,1,0,0,0,0
3,45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,0,3,15229.33,306,0.0200928077597635,14,21.86,46,545,0,0,1,0,0,0
3,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,2,31410.0,976,0.0310729067176058,14,69.71,60,286,0,0,1,0,0,0
5,60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,3,20163.67,1028,0.0509827824002277,28,36.71,43,404,0,0,1,0,0,0
3,33235.0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,3,11078.33,70,0.0063186418891656,7,10.0,28,556,0,0,0,0,1,0
3,35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,2,17850.5,46,0.0025769586286098,5,9.2,55,233,0,0,1,0,0,0
4,31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,0,0,3,10511.67,51,0.0048517504830345,5,10.2,34,424,0,0,1,0,0,0
2,92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,2,46278.0,1263,0.0272915856346428,21,60.14,54,630,0,0,0,0,1,0
3,67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,0,2,33692.0,1490,0.0442241481657366,22,67.73,44,104,1,0,0,1,0,0
4,80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,2,40286.5,1564,0.038821937870006,24,65.17,43,77,0,0,0,0,1,0
3,77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,3,25956.67,1815,0.069924223715908,18,100.83,47,24,0,0,1,0,0,0
5,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,2,26139.0,1198,0.0458318986954359,31,38.65,51,180,1,0,0,0,0,1
3,57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,2,28553.5,416,0.0145691421366907,23,18.09,46,26,1,0,0,1,0,0
3,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,2,9464.5,85,0.008980928733689,6,14.17,24,202,0,0,1,0,0,0
5,36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,2,18019.0,47,0.0026083578444974,8,5.88,33,306,1,0,0,1,0,0
3,20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,1,20180.0,137,0.0067888999008919,8,17.12,38,206,1,0,0,1,0,0
5,34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,4,8557.5,21,0.0024539877300613,4,5.25,49,150,0,0,0,0,1,0
2,31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,2,15939.0,70,0.0043917435221783,6,11.67,37,693,1,0,0,1,0,0
2,70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,3,23644.0,909,0.0384452715276602,22,41.32,42,539,0,0,1,0,0,0
3,91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,91249.0,1676,0.0183673245734199,22,76.18,58,83,1,0,0,1,0,0
4,77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,77598.0,1735,0.0223588236810227,26,66.73,71,429,1,0,0,1,0,0
3,80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,1,0,3,26994.0,1191,0.0441209157590575,30,39.7,55,163,1,0,0,1,0,0
4,22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,3,7567.0,24,0.003171666446412,5,4.8,37,403,0,0,1,0,0,0
5,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,0,3,18404.0,1182,0.0642251684416431,20,59.1,45,117,0,0,1,0,0,0
3,70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,2,35308.5,1280,0.0362518940198535,14,91.43,44,329,0,0,1,0,0,0
3,64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,1,1,64849.0,1336,0.0206017055004703,19,70.32,57,107,1,0,0,1,0,0
4,62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,4,15673.5,749,0.0477876670813793,24,31.21,49,323,0,0,1,0,0,0
5,61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,4,15479.25,91,0.0058788377989889,7,13.0,40,479,0,0,1,0,0,0
5,67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,3,22490.67,414,0.0184076330318305,15,27.6,67,426,0,0,1,0,0,0
4,21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,3,7019.67,44,0.0062681009221231,9,4.89,32,527,0,0,1,0,0,0
4,29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,4,7385.75,63,0.008529939410351,8,7.88,46,611,0,0,1,0,0,0
3,75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,3,25301.0,901,0.0356112406624244,23,39.17,63,253,0,0,1,0,0,0
2,34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,4,8746.0,38,0.0043448433569631,6,6.33,39,39,0,0,0,0,1,0
5,54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,1,2,27499.0,455,0.0165460562202261,20,22.75,58,224,1,0,0,1,0,0
5,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,1,2,27178.0,775,0.0285157112370299,24,32.29,65,113,1,0,0,0,0,1
4,34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,3,11414.0,15,0.0013141755738566,4,3.75,55,602,0,0,1,0,0,0
3,25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,3,8470.0,38,0.0044864226682408,6,6.33,41,398,0,0,1,0,0,0
5,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,0,1,2,36678.0,1512,0.0412236217896286,22,68.73,30,557,0,0,1,0,0,0
3,28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,3,9440.0,43,0.0045550847457627,5,8.6,64,169,0,0,0,0,1,0
3,23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,2,11881.5,42,0.0035349072086857,5,8.4,37,9,1,0,0,1,0,0
3,72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,2,36285.0,1089,0.0300124018189334,23,47.35,30,635,0,0,1,0,0,0
4,34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,3,11509.67,162,0.0140751211807115,9,18.0,38,47,0,0,1,0,0,0
3,70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,1,70792.0,1272,0.0179681319923155,19,66.95,63,192,1,0,0,0,0,1
3,63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,1,2,31605.5,1173,0.0371137934853111,20,58.65,32,96,0,0,1,0,0,0
4,83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,3,27963.67,816,0.029180719125923,22,37.09,40,691,0,0,1,0,0,0
3,36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,3,12021.67,74,0.0061555507679049,9,8.22,46,245,1,0,0,1,0,0
3,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,3,13299.33,134,0.0100756955425574,9,14.89,60,198,0,0,0,0,1,0
5,51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,1,51141.0,157,0.0030699438806437,9,17.44,74,344,1,0,0,1,0,0
3,56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,3,18979.67,561,0.0295579427882571,18,31.17,38,416,0,0,1,0,0,0
3,80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,1,80872.0,1336,0.016519932733208,19,70.32,63,652,1,0,0,1,0,0
5,72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,1,2,36167.5,2092,0.0578419852077141,23,90.96,38,15,0,0,0,0,1,0
5,61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,1,61798.0,463,0.0074921518495744,16,28.94,50,482,1,0,0,1,0,0
5,76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,1,76842.0,1130,0.0147054995965747,17,66.47,64,643,1,0,0,0,0,1
3,29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,3,9826.0,20,0.0020354162426216,5,4.0,38,537,0,0,0,0,1,0
3,46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,0,0,2,23499.0,377,0.0160432358823779,18,20.94,58,85,1,0,0,1,0,0
3,96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,1,1,96843.0,1544,0.0159433309583552,28,55.14,24,268,1,0,0,1,0,0
5,56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,3,18850.33,138,0.0073208267441471,10,13.8,64,647,1,0,0,0,0,1
4,70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,3,23351.0,1012,0.043338615048606,26,38.92,49,339,0,0,1,0,0,0
5,71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,71670.0,1766,0.0246407143853774,15,117.73,52,345,1,0,0,0,0,1
3,44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,4,11089.75,45,0.0040578011226583,9,5.0,36,688,0,0,1,0,0,0
3,40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,1,3,13629.0,161,0.0118130457113507,10,16.1,62,281,1,0,0,1,0,0
3,48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,2,24438.5,144,0.0058923420013503,8,18.0,48,525,1,1,0,0,0,0
3,74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,2,37242.5,1734,0.0465597100087265,26,66.69,67,391,0,0,0,0,1,0
3,64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,3,21491.33,823,0.03829451225215,22,37.41,42,450,0,0,0,0,1,0
3,77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,3,25742.0,1138,0.0442079092533602,28,40.64,51,579,0,0,0,0,1,0
3,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,1,1,72643.0,1429,0.0196715444020759,21,68.05,65,213,1,0,0,0,0,1
4,85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,0,2,42869.0,1371,0.0319811518813128,21,65.29,36,543,0,0,0,0,1,0
3,55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,0,0,2,27843.0,982,0.0352691879467011,16,61.38,48,200,1,1,0,0,0,0
3,39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,0,0,2,19531.0,44,0.0022528288362091,5,8.8,31,604,1,0,0,1,0,0
3,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,1,4,8650.0,318,0.0367630057803468,17,18.71,43,156,0,0,0,0,1,0
3,40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,3,13598.0,434,0.0319164583026915,16,27.12,39,252,0,0,1,0,0,0
2,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,4,13672.5,198,0.0144816236972024,12,16.5,43,466,0,0,1,0,0,0
3,4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,3,1476.0,359,0.2432249322493224,25,14.36,45,433,0,0,1,0,0,0
2,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,2,16316.0,576,0.035302770286835,18,32.0,51,4,0,0,1,0,0,0
5,38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,3,12745.33,88,0.0069044897229024,11,8.0,46,418,1,0,0,1,0,0
3,36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,1,3,12260.33,63,0.00513852400384,6,10.5,35,620,0,0,1,0,0,0
4,31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,0,1,2,15692.5,27,0.0017205671499123,4,6.75,30,129,1,0,0,1,0,0
3,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,3,8190.0,193,0.0235653235653235,11,17.55,30,213,0,0,1,0,0,0
5,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,1,2,12754.5,101,0.0079187737661217,9,11.22,40,51,1,1,0,0,0,0
3,94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,2,47321.0,2211,0.0467234420236258,21,105.29,63,563,0,0,1,0,0,0
4,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,3,19548.67,140,0.0071616125291388,8,17.5,52,316,0,0,1,0,0,0
3,53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,3,17733.67,415,0.0234018113565889,22,18.86,39,198,1,0,0,1,0,0
3,21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,3,7331.33,22,0.0030008197694006,4,5.5,57,148,0,0,0,0,1,0
3,57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,4,14278.25,263,0.0184196242536725,16,16.44,36,192,0,0,1,0,0,0
3,51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,2,25686.5,393,0.0152998656882019,12,32.75,23,328,0,0,1,0,0,0
3,23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,3,7825.67,147,0.0187843341209123,10,14.7,28,449,0,0,1,0,0,0
3,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,3,19372.0,443,0.0228680569894693,16,27.69,58,623,0,0,1,0,0,0
5,72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,1,1,72968.0,1958,0.0268336805174871,19,103.05,51,505,1,1,0,0,0,0
4,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,3,13263.67,174,0.0131185410975996,10,17.4,43,242,0,0,1,0,0,0
4,91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,1,1,91712.0,2217,0.0241734996510816,27,82.11,67,445,1,0,0,1,0,0
3,94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,0,2,47236.0,1691,0.0357989668896604,16,105.69,56,613,1,0,0,1,0,0
3,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,4,3418.0,25,0.0073142188414277,6,4.17,54,262,0,0,0,0,1,0
2,96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,0,1,2,48273.5,809,0.0167586771209877,21,38.52,34,663,0,0,1,0,0,0
3,79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,1,2,39602.5,895,0.0225995833596363,16,55.94,39,31,0,0,1,0,0,0
5,56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,3,18853.0,484,0.0256723067946745,18,26.89,39,149,0,0,0,0,1,0
5,32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,0,0,3,10881.33,413,0.037954919113748,18,22.94,41,171,0,0,1,0,0,0
2,67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,2,33753.0,331,0.0098065357153438,12,27.58,34,522,1,0,0,1,0,0
3,24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,2,12103.0,25,0.0020656035693629,5,5.0,44,222,1,0,0,1,0,0
5,28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,2,14210.0,13,0.0009148486980999,4,3.25,47,513,1,1,0,0,0,0
3,22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,1,3,7659.67,115,0.0150137016346657,10,11.5,44,39,0,0,1,0,0,0
3,33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,1,33279.0,16,0.0004807836773941,4,4.0,48,683,1,0,0,1,0,0
4,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,3,15474.33,92,0.0059453301047605,9,10.22,42,416,1,0,0,1,0,0
3,30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,3,10122.67,52,0.0051369846097916,7,7.43,37,466,0,0,1,0,0,0
3,63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,3,21228.0,1464,0.0689655172413793,23,63.65,44,120,0,0,1,0,0,0
3,41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,0,0,2,20819.0,441,0.0211825736106441,17,25.94,50,199,1,1,0,0,0,0
5,68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,2,34402.5,283,0.0082261463556427,12,23.58,55,415,1,1,0,0,0,0
5,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,3,21938.0,747,0.0340505059713738,23,32.48,48,581,0,0,0,0,1,0
3,71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,1,71964.0,1870,0.025985214829637,17,110.0,56,295,1,1,0,0,0,0
3,39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,2,19573.0,165,0.0084299800745925,11,15.0,28,200,1,0,0,1,0,0
3,96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,2,48438.0,1941,0.0400718444196705,24,80.88,37,373,0,0,0,0,1,0
1,34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,2,17222.5,839,0.0487153433009145,27,31.07,33,182,0,0,1,0,0,0
3,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,1,1,68281.0,1655,0.0242380750135469,25,66.2,56,9,1,0,0,1,0,0
2,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,4,9321.0,23,0.0024675464006007,4,5.75,39,243,0,0,1,0,0,0
3,36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,1,2,18395.0,66,0.0035879315031258,6,11.0,31,215,0,0,1,0,0,0
